appelsín;429;hk;appelsin;appelsín;;5;VILLA;;ASLBRODDVANTAR;;2019-2019;BIN_LEIT
appelsína;13788;kvk;appelsina;appelsína;;5;VILLA;;ASLBRODDVANTAR;;2019-2019;BIN_LEIT
appelsínubörkur;84348;kk;appelsínubörkin;appelsínubörkinn;ÞFETgr;4;VILLA;N4NN-END;;;;VILLUMH
appelsína;13788;kvk;appelsínunar;appelsínunnar;EFETgr;4;VILLA;N4NN-END;;;;RIS19
appelsína;13788;kvk;appelsínunar;appelsínurnar;;4;VILLA;;;RFTGR;;RIS19
appelsína;13788;kvk;appelsinur;appelsínur;;5;VILLA;;ASLBRODDVANTAR;;2019-2019;BIN_LEIT
aftur;488626;ao;apptur;aftur;OBEYGJANLEGT;0;URE;;;;1590-1610;VILHJALMS_SAGA_SJODS
apríl;5148;kk;april;apríl;;5;VILLA;;ASLBRODDVANTAR;;2019-2019;BIN_LEIT
apríl;5148;kk;Apríl;apríl;;4;VILLA;HA4LAG;;;;VILLUMH
aftan;495461;ao;aptan;aftan;OBEYGJANLEGT;0;URE;;;;1590-1610;VILHJALMS_SAGA_SJODS
aftann;5192;kk;aptan;aftan;ÞFET;0;URE;;;;1590-1610;VILHJALMS_SAGA_SJODS
aftann;5192;kk;aptans;aftans;EFET;0;URE;;;;1828-1828;MILTON
aftanskin;59717;hk;aptanskins;aftanskins;EFET;0;URE;;;;1828-1828;MILTON
aftanstjarna;144418;kvk;aptanstjarna;aftanstjarna;;0;URE;;;;1828-1828;MILTON
aftanstjarna;144418;kvk;aptanstjörnu;aftanstjörnu;;0;URE;;;;1828-1828;MILTON
aftari;410614;lo;aptare;aftari;;0;URE;;;;1745-1745;KLIM
aftari;410614;lo;aptari;aftari;;0;URE;;;;1828-1828;MILTON
aftarlega;495062;ao;aptarliga;aftarlega;OBEYGJANLEGT;0;URE;;;;1590-1610;VILHJALMS_SAGA_SJODS
aftann;5192;kk;aptni;aftni;ÞGFET;0;URE;;;;1828-1828;MILTON
aftna;496657;so;aptni;aftni;;0;URE;;;;1828-1828;MILTON
aftur;488626;ao;aptr;aftur;OBEYGJANLEGT;0;URE;;;;1828-1828;MILTON
aftur;488626;ao;aptr;aftur;OBEYGJANLEGT;0;URE;;;;1690-1710;VALDIMARS_SAGA
aftur;488626;ao;aptr;aftur;OBEYGJANLEGT;0;URE;;;;1745-1745;KLIM
aftra;419362;so;aptra;aftra;;0;URE;;;;1828-1828;MILTON
aftra;419362;so;aptraði;aftraði;;0;URE;;;;1828-1828;MILTON
öftrun;13717;kvk;aptranir;aftranir;;0;URE;;;;1828-1828;MILTON
aftra;419362;so;aptrar;aftrar;;0;URE;;;;1828-1828;MILTON
aftra;419362;so;aptrat;aftrað;;0;URE;;;;1828-1828;MILTON
afturför;122875;kvk;aptrför;afturför;;0;URE;;;;1828-1828;MILTON
afturhluti;107259;kk;aptrhluta;afturhluta;;0;URE;;;;1828-1828;MILTON
afturhvarf;37911;hk;aptrhvarf;afturhvarf;;0;URE;;;;1828-1828;MILTON
afturhvarf;37911;hk;aptrhvarfs;afturhvarfs;EFET;0;URE;;;;1828-1828;MILTON
afturkalla;419363;so;aptrkalla;afturkalla;;0;URE;;;;1828-1828;MILTON
afturkalla;419363;so;aptrkallar;afturkallar;;0;URE;;;;1828-1828;MILTON
afturkalla;419363;so;aptrkallat;afturkallað;;0;URE;;;;1828-1828;MILTON
afturkalla;419363;so;aptrkallist;afturkallist;;0;URE;;;;1828-1828;MILTON
afturkast;337774;hk;aptrkasti;afturkasti;ÞGFET;0;URE;;;;1828-1828;MILTON
afturkoma;148388;kvk;aptrkoman;afturkoman;NFETgr;0;URE;;;;1828-1828;MILTON
afturkoma;148388;kvk;aptrkomu;afturkomu;;0;URE;;;;1828-1828;MILTON
afturkvæmt;495893;ao;aptrkvæmt;afturkvæmt;OBEYGJANLEGT;0;URE;;;;1828-1828;MILTON
afturkvæmt;175896;lo;aptrkvæmt;afturkvæmt;FSB-HK-NFET;0;URE;;;;1828-1828;MILTON
afturleið;118659;kvk;aptrleiða;afturleiða;EFFT;0;URE;;;;1828-1828;MILTON
aftur;488626;ao;aptur;aftur;OBEYGJANLEGT;0;URE;;;;1601-1700;HALLGP-4
aftur;488626;ao;aptur;aftur;OBEYGJANLEGT;0;URE;;;;1590-1610;VILHJALMS_SAGA_SJODS
aftur;488626;ao;aptur;aftur;OBEYGJANLEGT;0;URE;;;;1690-1710;VALDIMARS_SAGA
afturbati;104122;kk;apturbata;afturbata;;0;URE;;;;1401-1500;JARLMANNS_SAGA
afturelding;135265;kvk;apturelldíng;afturelding;NFET;0;URE;;;;1745-1745;KLIM
afturelding;135265;kvk;apturelldíngu;aftureldingu;;0;URE;;;;1745-1745;KLIM
afturfótur;87183;kk;apturfætur;afturfætur;;0;URE;;;;1590-1610;VILHJALMS_SAGA_SJODS
afturkoma;148388;kvk;apturkoma;afturkoma;NFET;0;URE;;;;1745-1745;KLIM
afturkoma;148388;kvk;apturkomu;afturkomu;;0;URE;;;;1401-1500;JARLMANNS_SAGA
afturkvæmt;495893;ao;apturkvæmt;afturkvæmt;OBEYGJANLEGT;0;URE;;;;1745-1745;KLIM
afturkvæmt;175896;lo;apturkvæmt;afturkvæmt;FSB-HK-NFET;0;URE;;;;1745-1745;KLIM
ákvarða;419435;so;áqvarða;ákvarða;;0;URE;;;;1745-1745;KLIM
ákvarða;419435;so;áqvardad;ákvarðað;;0;URE;;;;1790-1810;FIMM_BRAEDRA_SAGA
ákvarða;419435;so;áqvardad;ákvarðað;;0;URE;;;;1790-1810;MARRONS_SAGA
ákvarða;419435;so;áqvarðaðann;ákvarðaðan;LHÞT-SB-KK-ÞFET;0;URE;;;;1745-1745;KLIM
ákvarða;419435;so;áqvarðaðre;ákvarðaðri;LHÞT-SB-KVK-ÞGFET;0;URE;;;;1745-1745;KLIM
ákvarða;419435;so;áqvarðat;ákvarðað;;0;URE;;;;1745-1745;KLIM
ákveðinn;172158;lo;áqveðna;ákveðna;;0;URE;;;;1745-1745;KLIM
ákveða;151615;kvk;áqveðna;ákveðna;EFFT2;0;URE;;;;1745-1745;KLIM
ákveða;434182;so;áqveðna;ákveðna;;0;URE;;;;1745-1745;KLIM
ákvarða;419435;so;áqvörðuðum;ákvörðuðum;;0;URE;;;;1745-1745;KLIM
ár;495477;ao;ar;ár;OBEYGJANLEGT;0;URE;;;;1590-1610;VILHJALMS_SAGA_SJODS
ár;10173;kvk;ar;ár;;0;URE;;;;1590-1610;VILHJALMS_SAGA_SJODS
ár;466;hk;ar;ár;;0;URE;;;;1590-1610;VILHJALMS_SAGA_SJODS
ár;5535;kk;ar;ár;;0;URE;;;;1590-1610;VILHJALMS_SAGA_SJODS
á;12276;kvk;ar;ár;;0;URE;;;;1590-1610;VILHJALMS_SAGA_SJODS
ára;13795;kvk;ara;ára;;0;URE;;;;1590-1610;VILHJALMS_SAGA_SJODS
ár;466;hk;ara;ára;EFFT;0;URE;;;;1590-1610;VILHJALMS_SAGA_SJODS
ár;5535;kk;ara;ára;;0;URE;;;;1590-1610;VILHJALMS_SAGA_SJODS
ári;6916;kk;ara;ára;;0;URE;;;;1590-1610;VILHJALMS_SAGA_SJODS
ár;10173;kvk;ara;ára;EFFT;0;URE;;;;1590-1610;VILHJALMS_SAGA_SJODS
ára;424454;so;ara;ára;;0;URE;;;;1590-1610;VILHJALMS_SAGA_SJODS
arabískur;410409;lo;Arabíska;arabíska;;4;VILLA;HA4LAG;;;;VILLUMH
arabíska;15038;kvk;Arabíska;arabíska;NFET;4;VILLA;HA4LAG;;;;VILLUMH
áræðilegur;389932;lo;áræðanlegur;áræðilegur;FSB-KK-NFET;4;VILLA;;;EKKIORD;2019-2019;BIN_LEIT
áreiðanlegur;389927;lo;áræðanlegur;áreiðanlegur;FSB-KK-NFET;4;VILLA;;;EKKIORD;2019-2019;BIN_LEIT
áræði;416542;hk;áræðes;áræðis;EFET;0;URE;;;;1745-1745;KLIM
árafjöldi;105713;kk;árafjölldanum;árafjöldanum;ÞGFETgr;0;URE;;;;1745-1745;KLIM
áramótaskaup;467533;hk;Áramótaskaupinu;áramótaskaupinu;ÞGFETgr;4;VILLA;HA4LAG;;;;VILLUMH
árangur;472178;kk;árángri;árangri;ÞGFET;4;VILLA;NGNK;;;;RIS19
árangur;472178;kk;árángur;árangur;;4;VILLA;NGNK;;;;RIS19
árangur;472178;kk;árángurs;árangurs;EFET;4;VILLA;NGNK;;;;RIS19
árangurslaust;495112;ao;árángurslaust;árangurslaust;OBEYGJANLEGT;4;VILLA;NGNK;;;;RIS19
árangurslaus;448501;lo;árángurslaust;árangurslaust;;4;VILLA;NGNK;;;;RIS19
árangursríkur;181018;lo;árángursríkt;árangursríkt;;4;VILLA;NGNK;;;;RIS19
árangursmat;508505;hk;árangurssumat;árangursmat;;5;VILLA;;ASLAUKASTAF;;2012-2012;FRETTAMIDLAR
ári;6916;kk;árann;árann;ÞFETgr;0;URE;;;;1828-1828;MILTON
árás;119660;kvk;áras;árás;;5;VILLA;;ASLBRODDVANTAR;;2019-2019;BIN_LEIT
árásarmaður;87585;kk;árásarmenninir;árásarmennirnir;NFFTgr;4;VILLA;;;RFTGR;;RIS19
árás;119660;kvk;áráser;árásir;;0;URE;;;;1745-1745;KLIM
áratal;66359;hk;áratalit;áratalið;;0;URE;;;;1745-1745;KLIM
áratugur;81971;kk;áratugarinns;áratugarins;EFETgr;4;VILLA;NN4N-END;;;;VILLUMH
áratugur;81971;kk;áratuginum;áratugnum;ÞGFETgr;4;VILLA;;;I40-ÞGF;;MIDEIND
áratugur;81971;kk;Áratugnum;áratugnum;ÞGFETgr;4;VILLA;HA4LAG;;;;VILLUMH
áraþungi;373260;kk;áraþúngi;áraþungi;NFET;0;URE;;;;1828-1828;MILTON
árbakki;103905;kk;arbackanum;árbakkanum;ÞGFETgr;0;URE;;;;1590-1610;VILHJALMS_SAGA_SJODS
árblær;77916;kk;árblærr;árblær;NFET;0;URE;;;;1828-1828;MILTON
arður;6294;kk;ard;arð;ÞFET;0;URE;;;;1601-1700;HALLGP-4
ár;466;hk;árð;árið;;5;VILLA;;ASLSTAFVANTAR;;;MIDEIND
ára;424454;so;árð;árið;;5;VILLA;;ASLSTAFVANTAR;;;MIDEIND
árdegis;495951;ao;árdeigis;árdegis;TOMT;4;VILLA;EI4E;;;;RIS19
árdegi;23471;hk;árdeigis;árdegis;EFET;4;VILLA;EI4E;;;;RIS19
arðgreiðsla;156899;kvk;arðgreiðslunar;arðgreiðslunnar;EFETgr;4;VILLA;N4NN-END;;;;RIS19
arðgreiðsla;156899;kvk;arðgreiðslunar;arðgreiðslurnar;;4;VILLA;;;RFTGR;;RIS19
arður;6294;kk;arðr;arður;NFET;0;URE;;;;1828-1828;MILTON
arðsemiskrafa;489911;kvk;arðsemiskröfunar;arðsemiskröfunnar;EFETgr;4;VILLA;N4NN-END;;;;RIS19
arðsemiskrafa;489911;kvk;arðsemiskröfunar;arðsemiskröfurnar;;4;VILLA;;;RFTGR;;RIS19
arðuruxi;113629;kk;arduruxum;arðuruxum;ÞGFFT;0;URE;;;;1590-1610;VILHJALMS_SAGA_SJODS
ári;498556;ao;áre;ári;OBEYGJANLEGT;0;URE;;;;1745-1745;KLIM
ár;466;hk;áre;ári;ÞGFET;0;URE;;;;1745-1745;KLIM
ári;6916;kk;áre;ári;NFET;0;URE;;;;1745-1745;KLIM
ár;5535;kk;áre;ári;ÞGFET;0;URE;;;;1745-1745;KLIM
ára;424454;so;áre;ári;;0;URE;;;;1745-1745;KLIM
áræði;416542;hk;arédi;áræði;;0;URE;;;;1301-1500;EKTORS_SAGA
áræða;434523;so;arédi;áræði;;0;URE;;;;1301-1500;EKTORS_SAGA
áreiðanleikakönnun;494247;kvk;áreiðanleikakönnunnar;áreiðanleikakönnunar;EFET;4;VILLA;NN4N-END;;;2012-2012;RIS19
áreiting;328882;kvk;áreitíng;áreiting;NFET;0;URE;;;;1828-1828;MILTON
áreiting;328882;kvk;áreitíngu;áreitingu;;0;URE;;;;1828-1828;MILTON
árekstur;86388;kk;árekstranir;árekstrarnir;NFFTgr;4;VILLA;;;RFTGR;;RIS19
árgæska;321019;kvk;árgæðsku;árgæsku;;0;URE;;;;1828-1828;MILTON
árgangur;94887;kk;árganganir;árgangarnir;NFFTgr;4;VILLA;;;RFTGR;;RIS19
árgangur;94887;kk;árgangnum;árganginum;ÞGFETgr;4;VILLA;;;04I-ÞGF;;RIS19
árgæska;321019;kvk;árgjæðska;árgæska;NFET;0;URE;;;;1745-1745;KLIM
árgæska;321019;kvk;árgjæzka;árgæska;NFET;0;URE;;;;1790-1810;MARRONS_SAGA
árgæska;321019;kvk;árgjæzka;árgæska;NFET;0;URE;;;;1790-1810;FIMM_BRAEDRA_SAGA
ár;466;hk;árid;árið;;0;URE;;;;1790-1810;FIMM_BRAEDRA_SAGA
ár;466;hk;árid;árið;;0;URE;;;;1790-1810;MARRONS_SAGA
ára;424454;so;árid;árið;;0;URE;;;;1790-1810;MARRONS_SAGA
ára;424454;so;árid;árið;;0;URE;;;;1790-1810;FIMM_BRAEDRA_SAGA
á;12276;kvk;arinnar;árinnar;EFETgr;0;URE;;;;1301-1500;EKTORS_SAGA
ár;466;hk;árit;árið;;0;URE;;;;1828-1828;MILTON
ára;424454;so;árit;árið;;0;URE;;;;1828-1828;MILTON
áritun;139022;kvk;áritunnar;áritunar;EFET;4;VILLA;NN4N-END;;;2012-2012;RIS19
Arkibúllan;456076;kvk;Arkibúllunar;Arkibúllunnar;EFETgr;4;VILLA;N4NN-END;;;;RIS19
arkitekt;5253;kk;arkitektanir;arkitektarnir;NFFTgr;4;VILLA;;;RFTGR;;RIS19
arkitektastofa;489909;kvk;arkitektastofunar;arkitektastofunnar;EFETgr;4;VILLA;N4NN-END;;;;RIS19
arkitektastofa;489909;kvk;arkitektastofunar;arkitektastofurnar;;4;VILLA;;;RFTGR;;RIS19
markmið;50894;hk;arkmið;markmið;;5;VILLA;;ASLSTAFVANTAR;;;MIDEIND
árla;495478;ao;árla;árla;OBEYGJANLEGT;0;URE;;;;1790-1810;MARRONS_SAGA
árla;495478;ao;árla;árla;OBEYGJANLEGT;0;URE;;;;1790-1810;FIMM_BRAEDRA_SAGA
árla;495275;fs;árla;árla;OBEYGJANLEGT;0;URE;;;;1790-1810;MARRONS_SAGA
árla;495275;fs;árla;árla;OBEYGJANLEGT;0;URE;;;;1790-1810;FIMM_BRAEDRA_SAGA
árla;495478;ao;ärla;árla;OBEYGJANLEGT;0;URE;;;;1601-1700;HALLGP-4
árla;495275;fs;ärla;árla;OBEYGJANLEGT;0;URE;;;;1601-1700;HALLGP-4
árlegur;389930;lo;árlig;árleg;;0;URE;;;;1745-1745;KLIM
árlegur;389930;lo;árlig;árleg;;0;URE;;;;1828-1828;MILTON
árlega;495115;ao;árliga;árlega;OBEYGJANLEGT;0;URE;;;;1745-1745;KLIM
árlega;495115;ao;árliga;árlega;OBEYGJANLEGT;0;URE;;;;1828-1828;MILTON
árlegur;389930;lo;árliga;árlega;;0;URE;;;;1828-1828;MILTON
árlegur;389930;lo;árliga;árlega;;0;URE;;;;1745-1745;KLIM
árlegur;389930;lo;árligrar;árlegrar;FSB-KVK-EFET;0;URE;;;;1745-1745;KLIM
árlegur;389930;lo;árligu;árlegu;;0;URE;;;;1745-1745;KLIM
armæða;146964;kvk;armædu;armæðu;;0;URE;;;;1601-1700;HALLGP-4
armur;409005;lo;armarj;armari;;0;URE;;;;1690-1710;VALDIMARS_SAGA
armur;409005;lo;armazti;armasti;EVB-KK-NFET;0;URE;;;;1401-1500;VIKTORS_SAGA
armbeygja;159081;kvk;armbegjur;armbeygjur;;4;VILLA;E4EI;;;;RIS19
armur;6335;kk;arminnum;arminum;ÞGFETgr;0;URE;;;;1301-1500;EKTORS_SAGA
armur;409005;lo;armr;armur;FSB-KK-NFET;0;URE;;;;1828-1828;MILTON
armur;409005;lo;armr;armur;FSB-KK-NFET;0;URE;;;;1745-1745;KLIM
armur;6335;kk;armr;armur;NFET;0;URE;;;;1828-1828;MILTON
armur;6335;kk;armr;armur;NFET;0;URE;;;;1745-1745;KLIM
Arnarnesbrú;508492;kvk;Arnarnesbrúnna;Arnarnesbrúna;ÞFETgr;4;VILLA;;;BEYGVILLA;2012-2012;FRETTAMIDLAR
Árnason;355988;kk;Árnasson;Árnason;;5;VILLA;;ASLAUKASTAF;;;MIDEIND
Árnastofnun;408515;kvk;Árnastofnunnar;Árnastofnunar;EFET;4;VILLA;NN4N-END;;;2012-2012;RIS19
arðsemi;131984;kvk;arsemi;arðsemi;;5;VILLA;;ASLSTAFVANTAR;;;MIDEIND
ár;5535;kk;ársens;ársins;EFETgr;0;URE;;;;1745-1745;KLIM
ár;466;hk;ársens;ársins;EFETgr;0;URE;;;;1745-1745;KLIM
ársfjórðungur;97200;kk;ársfjórðunginum;ársfjórðungnum;ÞGFETgr;4;VILLA;;;I40-ÞGF;;MIDEIND
ár;5535;kk;arsins;ársins;EFETgr;0;URE;;;;1590-1610;VILHJALMS_SAGA_SJODS
ár;466;hk;arsins;ársins;EFETgr;0;URE;;;;1590-1610;VILHJALMS_SAGA_SJODS
ársskýrsla;157451;kvk;arsskyrsla;ársskýrsla;NFET;5;VILLA;;ASLBRODDVANTAR;;;MIDEIND
árstíð;120655;kvk;árstið;árstíð;;5;VILLA;;ASLBRODDVANTAR;;2019-2019;BIN_LEIT
árstraumur;414340;kk;árstraumr;árstraumur;NFET;0;URE;;;;1828-1828;MILTON
Artótek;518157;hk;Artotek;Artótek;;5;VILLA;;ASLBRODDVANTAR;;;MIDEIND
ári;6916;kk;arum;árum;ÞGFFT;0;URE;;;;1301-1500;EKTORS_SAGA
ár;466;hk;arum;árum;ÞGFFT;0;URE;;;;1301-1500;EKTORS_SAGA
ár;10173;kvk;arum;árum;ÞGFFT;0;URE;;;;1301-1500;EKTORS_SAGA
ára;13795;kvk;arum;árum;ÞGFFT;0;URE;;;;1301-1500;EKTORS_SAGA
ár;5535;kk;arum;árum;ÞGFFT;0;URE;;;;1301-1500;EKTORS_SAGA
ára;424454;so;arum;árum;;0;URE;;;;1301-1500;EKTORS_SAGA
ára;13795;kvk;árumm;árum;ÞGFFT;0;URE;;;;1790-1810;MARRONS_SAGA
ár;466;hk;árumm;árum;ÞGFFT;0;URE;;;;1790-1810;FIMM_BRAEDRA_SAGA
ár;10173;kvk;árumm;árum;ÞGFFT;0;URE;;;;1790-1810;FIMM_BRAEDRA_SAGA
ári;6916;kk;árumm;árum;ÞGFFT;0;URE;;;;1790-1810;MARRONS_SAGA
ár;5535;kk;árumm;árum;ÞGFFT;0;URE;;;;1790-1810;MARRONS_SAGA
ári;6916;kk;árumm;árum;ÞGFFT;0;URE;;;;1790-1810;FIMM_BRAEDRA_SAGA
ár;10173;kvk;árumm;árum;ÞGFFT;0;URE;;;;1790-1810;MARRONS_SAGA
ár;5535;kk;árumm;árum;ÞGFFT;0;URE;;;;1790-1810;FIMM_BRAEDRA_SAGA
ára;13795;kvk;árumm;árum;ÞGFFT;0;URE;;;;1790-1810;FIMM_BRAEDRA_SAGA
ár;466;hk;árumm;árum;ÞGFFT;0;URE;;;;1790-1810;MARRONS_SAGA
ára;424454;so;árumm;árum;;0;URE;;;;1790-1810;MARRONS_SAGA
ára;424454;so;árumm;árum;;0;URE;;;;1790-1810;FIMM_BRAEDRA_SAGA
árvakur;450226;lo;árvakr;árvakur;FSB-KK-NFET;0;URE;;;;1828-1828;MILTON
árvekni;131536;kvk;árverkni;árvekni;;4;VILLA;;;EKKIORD;;MIDEIND
ás;5338;kk;as;ás;;5;VILLA;;ASLBRODDVANTAR;;2019-2019;BIN_LEIT
ás;404032;kk;as;ás;;5;VILLA;;ASLBRODDVANTAR;;2019-2019;BIN_LEIT
á;461;hk;as;ás;EFET;5;VILLA;;ASLBRODDVANTAR;;2019-2019;BIN_LEIT
ásælinn;416946;lo;ásælne;ásælni;FVB-KK-NFET;0;URE;;;;1745-1745;KLIM
ásælni;131530;kvk;ásælne;ásælni;;0;URE;;;;1745-1745;KLIM
ásaka;424891;so;ásakaðe;ásakaði;;0;URE;;;;1745-1745;KLIM
ásaka;424891;so;ásakat;ásakað;;0;URE;;;;1745-1745;KLIM
ásamt;495954;ao;ásam;ásamt;TOMT;5;VILLA;;ASLSTAFVANTAR;;;MIDEIND
ásamt;495276;fs;ásam;ásamt;TOMT;5;VILLA;;ASLSTAFVANTAR;;;MIDEIND
Ásatrúarfélagið;444125;hk;Ásatrúarfélagins;Ásatrúarfélagsins;EFETgr;4;VILLA;;;S-EFGR;;RIS19
ásáttur;176959;lo;ásáttr;ásáttur;FSB-KK-NFET;0;URE;;;;1745-1745;KLIM
ásendi;105402;kk;á-sendum;ásendum;ÞGFFT;0;URE;;;;1828-1828;MILTON
ásetning;135628;kvk;ásetníng;ásetning;NFET;0;URE;;;;1790-1810;MARRONS_SAGA
ásetningur;98542;kk;ásetníng;ásetning;ÞFET;0;URE;;;;1790-1810;MARRONS_SAGA
ásetning;135628;kvk;ásetníng;ásetning;NFET;0;URE;;;;1790-1810;FIMM_BRAEDRA_SAGA
ásetningur;98542;kk;ásetníng;ásetning;ÞFET;0;URE;;;;1790-1810;FIMM_BRAEDRA_SAGA
ásetningur;98542;kk;ásetnínge;ásetningi;ÞGFET;0;URE;;;;1745-1745;KLIM
ásetningur;98542;kk;ásetníngi;ásetningi;ÞGFET;0;URE;;;;1828-1828;MILTON
ásetningur;98542;kk;ásetníngr;ásetningur;NFET;0;URE;;;;1745-1745;KLIM
ásetningur;98542;kk;ásetníngs;ásetnings;EFET;0;URE;;;;1745-1745;KLIM
áseta;143690;kvk;ásetr;ásetur;;0;URE;;;;1828-1828;MILTON
ásetja;476698;so;ásetr;ásetur;;0;URE;;;;1828-1828;MILTON
Ásgeir;353616;kk;Asgeir;Ásgeir;;5;VILLA;;ASLBRODDVANTAR;;;MIDEIND
ásjá;136499;kvk;asia;ásjá;;0;URE;;;;1401-1500;VIKTORS_SAGA
ásigkomulag;468923;hk;ásigkomulage;ásigkomulagi;ÞGFET;0;URE;;;;1745-1745;KLIM
ásjóna;143766;kvk;asionu;ásjónu;;0;URE;;;;1401-1500;VIKTORS_SAGA
ásjóna;143766;kvk;asionum;ásjónum;ÞGFFT;0;URE;;;;1301-1500;EKTORS_SAGA
ásjón;125769;kvk;asionum;ásjónum;ÞGFFT;0;URE;;;;1301-1500;EKTORS_SAGA
Asía;431312;kvk;Asiu;Asíu;;5;VILLA;;ASLBRODDVANTAR;;;MIDEIND
asíufíll;481004;kk;Asíu fílum;asíufílum;ÞGFFT;4;VILLA;2ORD41,HA4LAG;;;;VILLUMH
ásjálegur;389933;lo;ásjálig;ásjáleg;;0;URE;;;;1828-1828;MILTON
ásjálegur;389933;lo;ásjáligan;ásjálegan;FSB-KK-ÞFET;0;URE;;;;1828-1828;MILTON
ásökun;139289;kvk;áskana;ásakana;EFFT;5;VILLA;;ASLSTAFVANTAR;;;MIDEIND
ásökun;139289;kvk;áskanir;ásakanir;;5;VILLA;;ASLSTAFVANTAR;;2000-2018;RIS19
ásökun;139289;kvk;áskanirnar;ásakanirnar;;5;VILLA;;ASLSTAFVANTAR;;;MIDEIND
áskilinn;172640;lo;áskildra;áskilinna;;4;VILLA;;;BEYGVILLA;;RIS19
áskilja;428140;so;áskildra;áskilinna;;4;VILLA;;;BEYGVILLA;;RIS19
áskilja;428140;so;áskilr;áskilur;;0;URE;;;;1828-1828;MILTON
áskora;143921;kvk;áskorunar;áskorurnar;;4;VILLA;;;RFTGR;;RIS19
ásmegin;49960;hk;ásmeginn;ásmegin;;4;VILLA;NN4N-END;;;;VILLUMH
ásækja;435695;so;ásókt;ásótt;;0;URE;;;;1828-1828;MILTON
ásókn;125474;kvk;asookn;ásókn;;0;URE;;;;1601-1700;HALLGP-4
ást;10433;kvk;ast;ást;;0;URE;;;;1601-1700;HALLGP-4
ást;10433;kvk;ast;ást;;0;URE;;;;1301-1500;EKTORS_SAGA
eta;433658;so;ast;ást;;0;URE;;;;1601-1700;HALLGP-4
éta;433627;so;ast;ást;;0;URE;;;;1301-1500;EKTORS_SAGA
eta;433658;so;ast;ást;;0;URE;;;;1301-1500;EKTORS_SAGA
éta;433627;so;ast;ást;;0;URE;;;;1601-1700;HALLGP-4
ástatt;175946;lo;ástaðt;ástatt;FSB-HK-NFET;0;URE;;;;1745-1745;KLIM
ástæða;158647;kvk;ástæðunar;ástæðunnar;EFETgr;4;VILLA;N4NN-END;;;;RIS19
ástæða;158647;kvk;ástæðunar;ástæðurnar;;4;VILLA;;;RFTGR;;RIS19
ást;10433;kvk;astar;ástar;EFET;0;URE;;;;1401-1500;JARLMANNS_SAGA
ást;10433;kvk;ästar;ástar;EFET;0;URE;;;;1601-1700;HALLGP-4
ástarþel;72737;hk;ästarþel;ástarþel;;0;URE;;;;1601-1700;HALLGP-4
ásteyting;384261;kvk;ásteitíng;ásteyting;NFET;0;URE;;;;1745-1745;KLIM
ásteyting;384261;kvk;ásteitíngar;ásteytingar;EFET;0;URE;;;;1745-1745;KLIM
ásteytingarsteinn;293862;kk;ásteitíngarstein;ásteytingarstein;ÞFET;0;URE;;;;1745-1745;KLIM
ást;10433;kvk;aster;ástir;;0;URE;;;;1401-1500;JARLMANNS_SAGA
ástfanginn;172395;lo;ástfangir;ástfangnir;FSB-KK-NFFT;5;VILLA;;ASLSTAFVANTAR;;;SKOLAVERK
ástgjöf;123552;kvk;astgiafer;ástgjafir;;0;URE;;;;1601-1700;HALLGP-4
ást;10433;kvk;astin;ástin;NFETgr;0;URE;;;;1401-1500;JARLMANNS_SAGA
ást;10433;kvk;astir;ástir;;0;URE;;;;1301-1500;EKTORS_SAGA
ástkær;449466;lo;ästkiæri;ástkæri;FVB-KK-NFET;0;URE;;;;1601-1700;HALLGP-4
Ástralía;431314;kvk;ástralíu;Ástralíu;;4;VILLA;LAG4HA;;;;SKOLAVERK
ástríða;155351;kvk;ástríðunar;ástríðunnar;EFETgr;4;VILLA;N4NN-END;;;;RIS19
ástríða;155351;kvk;ástríðunar;ástríðurnar;;4;VILLA;;;RFTGR;;RIS19
ástsamlega;495117;ao;astsamlega;ástsamlega;OBEYGJANLEGT;0;URE;;;;1790-1810;FIMM_BRAEDRA_SAGA
ástsamlega;495117;ao;astsamlega;ástsamlega;OBEYGJANLEGT;0;URE;;;;1790-1810;MARRONS_SAGA
ástsamlegur;477029;lo;astsamlega;ástsamlega;;0;URE;;;;1790-1810;MARRONS_SAGA
ástsamlegur;477029;lo;astsamlega;ástsamlega;;0;URE;;;;1790-1810;FIMM_BRAEDRA_SAGA
ástsamlega;495117;ao;astsamliga;ástsamlega;OBEYGJANLEGT;0;URE;;;;1301-1500;EKTORS_SAGA
ástsamlegur;477029;lo;astsamliga;ástsamlega;;0;URE;;;;1301-1500;EKTORS_SAGA
ástsamlega;495117;ao;ástsamliga;ástsamlega;OBEYGJANLEGT;0;URE;;;;1745-1745;KLIM
ástsamlegur;477029;lo;ástsamliga;ástsamlega;;0;URE;;;;1745-1745;KLIM
ástsæll;171342;lo;astséll;ástsæll;FSB-KK-NFET;0;URE;;;;1301-1500;EKTORS_SAGA
ástúðlegur;389934;lo;astúðlig;ástúðleg;;0;URE;;;;1828-1828;MILTON
ástúðlega;495118;ao;ástúðliga;ástúðlega;OBEYGJANLEGT;0;URE;;;;1828-1828;MILTON
ástúðlegur;389934;lo;ástúðliga;ástúðlega;;0;URE;;;;1828-1828;MILTON
ástúðlegur;389934;lo;ástúðligar;ástúðlegar;;0;URE;;;;1828-1828;MILTON
ástúðlegur;389934;lo;ástúðligr;ástúðlegur;FSB-KK-NFET;0;URE;;;;1828-1828;MILTON
